0.54878,-0.025455,0.34545
0.60976,-0.039091,0.32182
0.54878,-0.031818,0.34273
0.30488,-0.039091,0.33909
0.4878,-0.035455,0.33727
0.42683,-0.029091,0.32636
0.30488,-0.038182,0.33273
0.4878,-0.036364,0.33
0.36585,-0.027273,0.33182
0.42683,-0.032727,0.32182
0.54878,-0.028182,0.32818
0.2439,-0.034545,0.32455
-0.060976,-0.03,0.33455
0.18293,-0.038182,0.32182
0.60976,-0.036364,0.32182
0.18293,-0.029091,0.33818
0.12195,-0.027273,0.36182
0.42683,-0.035455,0.32182
1.0366,-0.029091,0.33909
1.0366,-0.036364,0.32
0.18293,-0.030909,0.33636
-0.18293,-0.032727,0.33
0.12195,-0.03,0.34
0.54878,-0.035455,0.32273
0.67073,-0.034545,0.33545
0.36585,-0.032727,0.33091
0.36585,-0.037273,0.34909
0.67073,-0.036364,0.33
1.0976,-0.027273,0.33818
1.1585,-0.025455,0.34455
0.97561,-0.026364,0.32909
0.85366,-0.036364,0.33636
0.67073,-0.015455,0.35455
0.73171,-0.028182,0.32273
0.36585,-0.036364,0.32909
0.4878,-0.037273,0.32364
0.36585,-0.027273,0.32364
0.4878,-0.018182,0.34909
0.67073,-0.035455,0.32091
0.67073,-0.027273,0.34545
0.30488,-0.03,0.34455
0.060976,-0.023636,0.34636
0.12195,-0.028182,0.34364
0.54878,-0.03,0.34091
0.79268,-0.037273,0.32182
0.73171,-0.022727,0.35182
0.42683,-0.027273,0.33636
0.54878,-0.034545,0.32
0.54878,-0.035455,0.32273
1.0976,-0.029091,0.32909
1.0366,-0.028182,0.34818
1.0366,-0.033636,0.32182
0.85366,-0.031818,0.33727
0.91463,-0.026364,0.34364
1.1585,-0.029091,0.32636
1.0976,-0.032727,0.33455
1.4024,-0.035455,0.33091
0.91463,-0.023636,0.32273
0.85366,-0.027273,0.32091
1.0366,-0.036364,0.33
0.97561,-0.024545,0.32909
0.79268,-0.026364,0.32636
0.97561,-0.03,0.32
0.85366,-0.032727,0.31818
0.60976,-0.025455,0.33636
0.18293,-0.034545,0.32273
0.54878,-0.031818,0.32091
0.42683,-0.027273,0.34273
0.67073,-0.020909,0.34909
0.4878,-0.030909,0.32273
0.97561,-0.026364,0.33818
1.8293,-0.025455,0.33545
2.1951,-0.029091,0.34273
2.5,-0.026364,0.32909
2.622,-0.023636,0.34455
3.4756,-0.031818,0.32273
4.6341,-0.034545,0.32455
7.0732,-0.030909,0.33818
10.61,-0.023636,0.34909
13.354,-0.027273,0.33
18.049,-0.016364,0.34
27.134,-0.018182,0.34182
39.817,-0.012727,0.33545
54.573,-0.019091,0.34
70,0.0045455,0.34636
86.646,0.0054545,0.33545
106.04,0.0063636,0.34091
125.98,0.029091,0.34727
146.89,0.048182,0.35
171.22,0.079091,0.36727
192.01,0.093636,0.35091
214.33,0.12273,0.37364
229.76,0.17273,0.37636
246.65,0.19909,0.37909
263.23,0.24909,0.33727
277.26,0.28,0.34636
283.6,0.30818,0.31273
286.16,0.36636,0.28273
282.93,0.38909,0.25727
284.39,0.40545,0.22909
274.88,0.44,0.17
264.21,0.46727,0.16455
250.67,0.47182,0.1
232.07,0.48273,0.09
204.7,0.47636,0.052727
172.99,0.48,0.010909
139.63,0.48636,-0.0090909
96.585,0.48455,-0.02
50.915,0.47182,-0.032727
6.8902,0.47909,-0.043636
-29.085,0.47455,-0.035455
-55.976,0.46273,-0.027273
-67.012,0.46,-0.019091
-63.537,0.46273,-0.0063636
-50,0.46091,-0.0036364
-18.963,0.45455,0.026364
27.073,0.45273,0.028182
67.988,0.44909,0.0018182
97.439,0.44909,-0.012727
123.48,0.45364,-0.0072727
145.91,0.44727,-0.031818
162.01,0.44,-0.058182
170.43,0.43364,-0.057273
185.49,0.40636,-0.090909
195.37,0.38636,-0.11455
201.52,0.35818,-0.11636
208.54,0.33636,-0.15
202.13,0.31364,-0.17364
192.5,0.27909,-0.20182
181.65,0.26364,-0.20364
169.09,0.25091,-0.22545
151.46,0.23091,-0.23818
128.23,0.21364,-0.24545
100.98,0.20636,-0.25455
70.244,0.2,-0.26909
42.378,0.18545,-0.26455
12.378,0.18091,-0.26909
-12.439,0.18636,-0.27636
-33.354,0.18909,-0.26818
-55.244,0.18364,-0.26545
-82.439,0.19273,-0.26364
-114.21,0.19455,-0.24
-149.27,0.19909,-0.24818
-180.55,0.21,-0.23091
-206.1,0.22182,-0.20091
-225.12,0.23364,-0.20818
-241.77,0.24727,-0.18727
-256.95,0.26182,-0.15091
-259.33,0.26455,-0.15636
-234.76,0.26,-0.12545
-211.77,0.26,-0.10364
-176.71,0.26545,-0.08
-128.41,0.25727,-0.08
-86.89,0.25636,-0.058182
-52.866,0.24636,-0.054545
-30.671,0.25,-0.061818
-14.024,0.26091,-0.053636
1.0976,0.25182,-0.049091
9.2073,0.25818,-0.060909
17.5,0.25636,-0.068182
20.488,0.24909,-0.063636
17.256,0.24727,-0.065455
18.11,0.25455,-0.072727
9.5122,0.25545,-0.067273
8.1098,0.25091,-0.075455
5.2439,0.25818,-0.052727
-1.2805,0.25636,-0.078182
-8.8415,0.26455,-0.079091
-13.659,0.27727,-0.056364
-23.902,0.29364,-0.062727
-32.805,0.29364,-0.074545
-45.244,0.31273,-0.057273
-55.488,0.32182,-0.051818
-65.732,0.33,-0.027273
-81.098,0.33273,-0.049091
-99.817,0.34091,-0.027273
-116.52,0.33909,-0.030909
-132.32,0.35273,-0.0063636
-148.29,0.36364,0.023636
-162.5,0.36636,0.023636
-172.74,0.37818,0.079091
-181.4,0.37,0.079091
-188.96,0.37,0.11636
-195.12,0.37909,0.12818
-202.93,0.37909,0.17364
-210.85,0.35818,0.19364
-214.82,0.36091,0.22364
-213.54,0.33909,0.24636
-213.41,0.33636,0.27455
-213.11,0.30727,0.28727
-211.4,0.27818,0.33818
-210.61,0.25364,0.33364
-205.55,0.22818,0.35727
-197.99,0.20273,0.38273
-189.88,0.17455,0.37091
-182.93,0.13545,0.37727
-165.55,0.12091,0.39455
-146.34,0.099091,0.37455
-128.41,0.076364,0.40636
-111.52,0.058182,0.37455
-97.073,0.034545,0.38091
-86.707,0.018182,0.35909
-77.561,0.011818,0.37091
-70.122,-0.0036364,0.36273
-64.634,-0.0081818,0.35091
-59.329,-0.011818,0.34636
-55.061,-0.025455,0.34545
-51.22,-0.020909,0.34727
-45.61,-0.030909,0.33455
-39.573,-0.040909,0.33636
-31.829,-0.046364,0.32455
-23.049,-0.043636,0.33091
-13.476,-0.049091,0.32182
-20.305,-0.04,0.34182
-7.2561,-0.048182,0.34
-7.0122,-0.05,0.31727
-12.866,-0.053636,0.31364
-2.8659,-0.046364,0.33909
0.67073,-0.050909,0.33091
1.4024,-0.055455,0.32455
-1.3415,-0.05,0.32727
-2.0122,-0.041818,0.33091
-1.9512,-0.056364,0.31818
-0.79268,-0.057273,0.31727
-0.36585,-0.055455,0.33182
-0.2439,-0.054545,0.34273
0.2439,-0.058182,0.32364
-0.30488,-0.046364,0.33273
-1.6463,-0.051818,0.32455
-2.561,-0.049091,0.33545
-1.0366,-0.056364,0.33091
0.060976,-0.056364,0.32636
0.91463,-0.049091,0.31909
0.36585,-0.051818,0.34818
-0.79268,-0.056364,0.31818
-0.060976,-0.050909,0.33727
1.4024,-0.052727,0.32091
1.5244,-0.044545,0.34182
0.18293,-0.053636,0.33818
-0.36585,-0.05,0.34091
0.2439,-0.058182,0.31727
0.42683,-0.046364,0.35273
-0.18293,-0.052727,0.33364
-0.67073,-0.054545,0.31636
-0.12195,-0.055455,0.31818
0.36585,-0.051818,0.32545
0.30488,-0.059091,0.31727
-0.36585,-0.059091,0.32
-0.4878,-0.044545,0.33636
-0.30488,-0.057273,0.32909
-0.36585,-0.053636,0.32364
-0.4878,-0.059091,0.32545
-0.73171,-0.046364,0.33182
-0.4878,-0.049091,0.32909
-0.42683,-0.049091,0.32273
0.12195,-0.060909,0.32273
-0.2439,-0.051818,0.31818
-0.4878,-0.050909,0.32182
-0.60976,-0.06,0.31636
-0.30488,-0.057273,0.31727
-0.060976,-0.052727,0.33364
0.060976,-0.045455,0.34273
-0.54878,-0.060909,0.31364
-1.1585,-0.052727,0.34182
-1.2805,-0.060909,0.31818
-1.2195,-0.059091,0.32273
-1.5244,-0.051818,0.33273
-1.4634,-0.054545,0.33
-0.97561,-0.06,0.31636
-0.67073,-0.043636,0.34091
-0.97561,-0.06,0.32818
-0.60976,-0.058182,0.32545
0.060976,-0.060909,0.32
0.060976,-0.049091,0.33182
-0.060976,-0.056364,0.32273
0.4878,-0.054545,0.32545
1.9512,-0.061818,0.32818
4.0854,-0.049091,0.32273
6.4634,-0.050909,0.31818
13.78,-0.043636,0.34636
21.341,-0.051818,0.31636
37.317,-0.042727,0.32364
60.061,-0.046364,0.32364
88.598,-0.019091,0.36909
120,-0.016364,0.35091
150,0.012727,0.36182
178.11,0.02,0.34273
204.63,0.046364,0.36182
233.35,0.093636,0.36636
255.3,0.11818,0.35545
279.45,0.17636,0.35
291.59,0.21273,0.35455
297.13,0.23727,0.33727
299.02,0.30909,0.33545
295.91,0.33455,0.30636
288.72,0.36,0.27545
283.23,0.40545,0.22727
273.96,0.42273,0.20909
257.62,0.45636,0.15818
238.84,0.47273,0.12636
224.27,0.48091,0.11364
210.3,0.47909,0.056364
192.44,0.48818,0.029091
171.4,0.49091,0
149.02,0.48182,-0.02
127.32,0.48455,-0.034545
101.89,0.47818,-0.042727
72.744,0.47273,-0.061818
44.085,0.47182,-0.067273
18.049,0.47455,-0.050909
-6.5854,0.46636,-0.063636
-29.085,0.46545,-0.055455
-47.744,0.47,-0.036364
-64.817,0.47182,-0.0072727
-76.707,0.45636,-0.026364
-75.61,0.46182,-0.0018182
-61.098,0.45091,0.012727
-37.683,0.44545,0
0.73171,0.44636,0.015455
47.927,0.43909,0.01
86.524,0.44455,0.018182
119.39,0.43364,-0.022727
142.2,0.43091,-0.0072727
153.96,0.42,-0.051818
159.63,0.39273,-0.072727
169.88,0.37364,-0.083636
175.3,0.36455,-0.094545
175.49,0.33091,-0.12818
181.22,0.32364,-0.11273
180.98,0.27455,-0.16818
171.95,0.26727,-0.15455
160.61,0.24182,-0.18909
149.51,0.22364,-0.18455
138.11,0.21,-0.20273
125.79,0.18727,-0.21545
110.12,0.17818,-0.24273
93.72,0.17455,-0.23727
78.659,0.16636,-0.24909
60.61,0.16727,-0.23182
44.146,0.16091,-0.26455
27.988,0.16364,-0.25
12.378,0.16091,-0.26545
-3.4146,0.16818,-0.26455
-21.341,0.16545,-0.25273
-41.341,0.17545,-0.25273
-64.146,0.18727,-0.25545
-90.854,0.19545,-0.22182
-124.09,0.19727,-0.23182
-180.37,0.21182,-0.22273
-199.27,0.21,-0.22273
-212.07,0.23818,-0.18545
-225.06,0.24091,-0.18545
-227.44,0.24182,-0.15273
-220.98,0.24091,-0.15727
-212.26,0.24909,-0.12364
-200.67,0.25636,-0.10545
-174.27,0.25364,-0.096364
-132.01,0.22909,-0.086364
-99.878,0.22364,-0.07
-72.195,0.21818,-0.072727
-50.244,0.22455,-0.063636
-29.207,0.22909,-0.051818
-12.134,0.22909,-0.034545
2.2561,0.22636,-0.063636
4.2073,0.23091,-0.053636
7.2561,0.23727,-0.053636
5.8537,0.23636,-0.062727
3.4146,0.23455,-0.058182
1.7683,0.23818,-0.060909
-4.6951,0.25455,-0.074545
-12.073,0.26182,-0.075455
-19.634,0.25909,-0.070909
-23.659,0.27909,-0.077273
-31.037,0.29364,-0.070909
-37.561,0.29182,-0.075455
-43.354,0.30455,-0.074545
-51.463,0.31273,-0.064545
-60.915,0.31273,-0.062727
-72.988,0.32818,-0.056364
-86.098,0.33545,-0.026364
-95.793,0.34182,-0.038182
-111.89,0.33909,-0.022727
-130.98,0.34818,0.0072727
-145.79,0.36,0.025455
-161.28,0.36,0.028182
-173.84,0.37,0.047273
-181.28,0.37091,0.080909
-192.01,0.36727,0.087273
-201.22,0.36273,0.13091
-207.38,0.36182,0.16364
-207.87,0.35455,0.17273
-212.26,0.34091,0.21818
-214.7,0.33273,0.24364
-214.82,0.32727,0.25818
-213.84,0.29727,0.29727
-208.41,0.28182,0.32636
-206.28,0.23364,0.34727
-205.06,0.21909,0.36455
-202.38,0.19364,0.36636
-199.57,0.15818,0.37909
-194.94,0.13364,0.37727
-188.35,0.090909,0.40091
-178.48,0.066364,0.37727
-163.17,0.050909,0.39545
-142.13,0.019091,0.38636
-118.84,-0.00090909,0.36364
-95.366,-0.0045455,0.35545
-72.805,-0.020909,0.37
-52.378,-0.032727,0.34818
-34.39,-0.035455,0.37545
-20.244,-0.040909,0.34909
-11.951,-0.044545,0.33636
-8.3537,-0.047273,0.33636
-8.9634,-0.044545,0.34545
-10.976,-0.046364,0.34455
-11.707,-0.05,0.33364
-11.098,-0.05,0.33818
-9.7561,-0.052727,0.33727
-10.122,-0.05,0.33091
-12.439,-0.046364,0.32455
-10.61,-0.05,0.35364
-12.744,-0.049091,0.32
-2.9878,-0.051818,0.32727
7.8049,-0.060909,0.32364
8.0488,-0.05,0.32545
2.8049,-0.051818,0.32182
-1.4634,-0.06,0.32182
-1.8293,-0.06,0.32091
0.18293,-0.050909,0.33909
2.1341,-0.06,0.31909
1.7683,-0.061818,0.32
-0.85366,-0.05,0.33455
-2.0122,-0.051818,0.34
-0.60976,-0.058182,0.32091
0.4878,-0.054545,0.33
-0.18293,-0.053636,0.32818
0.18293,-0.059091,0.31909
-0.54878,-0.06,0.31818
0.60976,-0.059091,0.33364
1.2805,-0.059091,0.32273
-2.8049,-0.05,0.34
-2.2561,-0.06,0.33545
-0.91463,-0.049091,0.32091
0,-0.051818,0.31909
0.42683,-0.06,0.32545
0.30488,-0.061818,0.32182
-0.4878,-0.051818,0.32818
-0.73171,-0.051818,0.32636
-0.2439,-0.060909,0.31909
-0.30488,-0.05,0.34182
-0.18293,-0.054545,0.34273
-0.30488,-0.06,0.32
-0.4878,-0.051818,0.33455
-1.3415,-0.053636,0.33273
-1.2805,-0.057273,0.32091
-0.79268,-0.053636,0.32
-0.42683,-0.052727,0.32727
0.2439,-0.06,0.31818
0.30488,-0.061818,0.32091
0.91463,-0.048182,0.34455
0.85366,-0.059091,0.33909
0.54878,-0.055455,0.34727
0.18293,-0.062727,0.33455
0,-0.050909,0.34182
0.36585,-0.049091,0.32091
0.42683,-0.060909,0.33364
-0.4878,-0.060909,0.32727
-1.3415,-0.054545,0.32
-1.1585,-0.054545,0.31909
-0.67073,-0.060909,0.32
0.36585,-0.06,0.34091
0.12195,-0.057273,0.33273
-0.4878,-0.047273,0.34
-0.4878,-0.052727,0.34
-0.73171,-0.048182,0.34
-0.91463,-0.051818,0.32818
-0.91463,-0.058182,0.33
-0.85366,-0.058182,0.33545
-0.54878,-0.059091,0.31818
1.4634,-0.051818,0.35091
6.3415,-0.056364,0.33
15.122,-0.054545,0.33909
29.512,-0.055455,0.32455
49.024,-0.043636,0.34273
71.037,-0.04,0.34727
94.146,-0.021818,0.36091
121.4,0,0.34909
156.04,0.02,0.36909
189.94,0.040909,0.35636
217.8,0.086364,0.37182
242.01,0.10818,0.37091
259.33,0.14182,0.36636
274.33,0.20545,0.36091
282.8,0.23636,0.34909
291.59,0.32091,0.34273
297.8,0.34455,0.32545
298.05,0.36455,0.28
297.07,0.41636,0.22818
286.4,0.44273,0.21364
273.11,0.46727,0.15545
258.9,0.48091,0.14818
239.39,0.48545,0.099091
221.4,0.49455,0.065455
178.78,0.49091,0.024545
158.41,0.48818,0.013636
137.5,0.48636,-0.011818
114.33,0.48182,-0.033636
92.256,0.48455,-0.051818
72.622,0.47545,-0.052727
53.171,0.47909,-0.060909
32.744,0.48,-0.072727
8.6585,0.46273,-0.065455
-16.707,0.47182,-0.036364
-37.988,0.46091,-0.06
-51.463,0.45091,-0.047273
-58.598,0.44091,-0.040909
-58.049,0.43727,-0.028182
-47.988,0.43545,0.0036364
-26.585,0.42727,-0.01
0.54878,0.43364,0.013636
27.195,0.43273,0.014545
53.476,0.42636,-0.0081818
80.488,0.43,0.00090909
107.68,0.42818,-0.015455
130.79,0.42364,-0.035455
146.89,0.41545,-0.051818
159.09,0.40909,-0.056364
162.07,0.39818,-0.076364
168.17,0.38273,-0.10091
179.27,0.36455,-0.10182
176.83,0.33273,-0.12727
175.06,0.32,-0.14545
170.12,0.31091,-0.14727
170.12,0.26909,-0.17909
161.77,0.26273,-0.17818
151.22,0.23364,-0.21545
142.99,0.22545,-0.21818
128.84,0.21545,-0.23364
113.6,0.19545,-0.24182
96.951,0.18545,-0.25091
81.098,0.18909,-0.23364
65.549,0.18364,-0.24
47.134,0.18364,-0.26273
31.646,0.17636,-0.26545
16.037,0.17909,-0.25455
-0.73171,0.17727,-0.26455
-19.878,0.18364,-0.26364
-43.659,0.19091,-0.24727
-72.439,0.20091,-0.24364
-104.09,0.20545,-0.23909
-137.38,0.21273,-0.22909
-163.23,0.22182,-0.21091
-182.87,0.22,-0.21455
-199.39,0.25,-0.16727
-208.78,0.25182,-0.16909
-215.61,0.26545,-0.16091
-217.01,0.27727,-0.14182
-223.48,0.27273,-0.12364
-223.41,0.28091,-0.10273
-214.7,0.27364,-0.085455
-197.74,0.26364,-0.061818
-177.8,0.27,-0.018182
-161.46,0.26091,-0.03
-131.34,0.25545,-0.022727
-95.427,0.23909,-0.0036364
-66.402,0.24273,0.022727
-44.939,0.23818,0.029091
-26.768,0.24364,0.014545
-11.463,0.24455,0.030909
4.4512,0.24364,0.030909
13.476,0.24182,0.013636
17.134,0.24727,0.022727
19.695,0.25091,0.018182
26.89,0.24727,0.0072727
29.512,0.25273,0.0018182
27.927,0.25364,0.012727
31.341,0.25636,-0.0018182
35.427,0.26364,0.019091
33.476,0.26182,0
35.549,0.27636,-0.0045455
29.146,0.27636,-0.016364
19.939,0.27273,-0.012727
11.646,0.28182,-0.021818
1.5244,0.28909,-0.027273
-14.085,0.29455,-0.028182
-31.829,0.29364,-0.021818
-49.939,0.30455,-0.016364
-66.524,0.31455,0.0018182
-83.72,0.31545,0.0054545
-101.65,0.33182,0.038182
-115.79,0.34273,0.056364
-129.94,0.35818,0.094545
-148.17,0.36818,0.083636
-163.05,0.38091,0.11273
-175.24,0.38182,0.11364
-184.39,0.38818,0.15909
-187.68,0.38091,0.17455
-187.74,0.36909,0.21727
-187.87,0.35727,0.22455
-189.76,0.35273,0.25
-189.09,0.33455,0.28545
-189.82,0.32182,0.29909
-187.26,0.30364,0.32727
-184.39,0.27909,0.34364
-179.94,0.26818,0.36182
-173.66,0.23,0.36
-169.33,0.22364,0.39727
-167.01,0.19364,0.37545
-165.73,0.15091,0.40182
-163.05,0.12818,0.37909
-159.02,0.10636,0.40455
-152.38,0.080909,0.39818
-144.27,0.056364,0.37455
-133.84,0.029091,0.36545
-121.22,0.02,0.37545
-105.67,-0.0027273,0.36727
-88.537,-0.0063636,0.38182
-70.61,-0.018182,0.35909
-55.183,-0.020909,0.36364
-40.854,-0.038182,0.33727
-27.927,-0.038182,0.35091
-18.598,-0.045455,0.34636
-14.146,-0.042727,0.33455
-11.829,-0.034545,0.33273
-10.793,-0.038182,0.36091
-8.6585,-0.041818,0.32636
-4.6951,-0.040909,0.33273
-1.0366,-0.048182,0.33273
5.5488,-0.034545,0.34
-12.439,-0.045455,0.32273
-9.7561,-0.05,0.32
0.42683,-0.053636,0.32364
5.6098,-0.046364,0.34182
2.561,-0.045455,0.34364
-3.1098,-0.052727,0.32
-3.4146,-0.043636,0.34182
-2.439,-0.046364,0.33727
-1.2195,-0.050909,0.31727
-0.91463,-0.048182,0.33818
-1.9512,-0.046364,0.32909
-1.4634,-0.051818,0.32
0.2439,-0.046364,0.34909
0.42683,-0.051818,0.33727
0.18293,-0.052727,0.32091
-0.54878,-0.050909,0.32727
-0.2439,-0.05,0.33727
-0.54878,-0.055455,0.33364
0.36585,-0.042727,0.32636
0.36585,-0.044545,0.34
-0.18293,-0.049091,0.32818
0.2439,-0.042727,0.32636
-0.12195,-0.044545,0.32909
0.42683,-0.052727,0.32545
0.54878,-0.047273,0.32182
-0.18293,-0.052727,0.32818
0.18293,-0.051818,0.32091
0.42683,-0.043636,0.34182
0.30488,-0.045455,0.34364
0.73171,-0.042727,0.34455
1.1585,-0.049091,0.31636
1.4024,-0.047273,0.34909
0.73171,-0.049091,0.32091
0.060976,-0.044545,0.33455
-0.2439,-0.047273,0.32909
0.30488,-0.045455,0.33818
0.97561,-0.050909,0.32182
1.2195,-0.048182,0.33273
0.79268,-0.05,0.33545
-0.060976,-0.050909,0.32091
0.2439,-0.050909,0.33727
0.54878,-0.037273,0.34091
0.4878,-0.043636,0.32636
0.42683,-0.042727,0.34273
-0.36585,-0.050909,0.33364
0,-0.042727,0.32273
0.4878,-0.043636,0.32091
0.79268,-0.051818,0.32636
0.30488,-0.051818,0.32364
0.18293,-0.044545,0.32182
0.060976,-0.044545,0.33818
0.060976,-0.052727,0.32
0.42683,-0.042727,0.33818
0.54878,-0.044545,0.34182
-0.18293,-0.050909,0.32182
-0.2439,-0.046364,0.33545
-0.060976,-0.042727,0.33636
-0.060976,-0.041818,0.35455
0.060976,-0.044545,0.33636
-0.2439,-0.035455,0.33091
0,-0.05,0.32182
0.060976,-0.040909,0.34636
0.36585,-0.049091,0.33727
0.42683,-0.049091,0.32364
0.36585,-0.052727,0.32455
0.2439,-0.041818,0.34182
-0.2439,-0.051818,0.33818
-0.42683,-0.042727,0.33182
-0.2439,-0.05,0.33636
0.18293,-0.052727,0.33273
0.42683,-0.040909,0.32636
0.42683,-0.040909,0.33
0.42683,-0.050909,0.32818
0.4878,-0.047273,0.32364
0.60976,-0.043636,0.32273
0.85366,-0.051818,0.32091
0.85366,-0.049091,0.33727
0.60976,-0.044545,0.34273
0.18293,-0.05,0.32273
0.60976,-0.04,0.34818
0.79268,-0.044545,0.33545
0.30488,-0.048182,0.32
0,-0.049091,0.32364
0.12195,-0.042727,0.33636
0.36585,-0.048182,0.33364
0.67073,-0.044545,0.34818
0.54878,-0.048182,0.33636
0.12195,-0.048182,0.33818
0.060976,-0.050909,0.32182
0.30488,-0.048182,0.33545
0.42683,-0.05,0.33727
0.30488,-0.041818,0.33909
0.2439,-0.041818,0.32455
0,-0.033636,0.35364
0.2439,-0.043636,0.32182
0.30488,-0.047273,0.32182
0.36585,-0.049091,0.32364
0.54878,-0.050909,0.32182
0.42683,-0.049091,0.33455
0.67073,-0.039091,0.34091
0.97561,-0.050909,0.32182
0.60976,-0.041818,0.33909
0.67073,-0.042727,0.33636
0.79268,-0.05,0.32273
1.0366,-0.044545,0.33545
0.73171,-0.043636,0.33727
0.30488,-0.047273,0.31909
-0.060976,-0.043636,0.33636
0.18293,-0.044545,0.33
0.36585,-0.047273,0.32
0.60976,-0.051818,0.32273
0.42683,-0.045455,0.33636
0.2439,-0.040909,0.32909
0.18293,-0.047273,0.32818
0.2439,-0.04,0.33455
0.79268,-0.049091,0.33364
0.73171,-0.039091,0.33909
0.36585,-0.05,0.33727
-0.36585,-0.038182,0.34091
-0.42683,-0.040909,0.32273
-0.30488,-0.048182,0.33455
0.54878,-0.049091,0.32545
0.42683,-0.044545,0.32455
0.18293,-0.045455,0.32455
0.060976,-0.05,0.32182
0.2439,-0.039091,0.34364
0.60976,-0.041818,0.34455
0.97561,-0.05,0.32455
1.0976,-0.035455,0.35
1.2195,-0.04,0.33455
0.97561,-0.045455,0.32
0.36585,-0.044545,0.31818
0.4878,-0.043636,0.33545
0.2439,-0.042727,0.33091
0.30488,-0.048182,0.32182
0.060976,-0.045455,0.34364
-0.30488,-0.045455,0.34
-0.36585,-0.047273,0.32273
0.12195,-0.047273,0.33636
-0.060976,-0.047273,0.33818
-0.060976,-0.043636,0.33
-0.18293,-0.037273,0.32727
-0.060976,-0.048182,0.33636
-0.060976,-0.038182,0.34182
0.12195,-0.040909,0.32182
-0.18293,-0.049091,0.32818
-0.30488,-0.047273,0.32091
-0.2439,-0.041818,0.33182
-0.4878,-0.048182,0.32364
-0.12195,-0.035455,0.34455
0.30488,-0.044545,0.34545
0.18293,-0.040909,0.34182
0.30488,-0.047273,0.32
0.2439,-0.040909,0.34455
